Period,Time [s],Away_25_x,Away_25_y,Away_15_x,Away_15_y,Away_16_x,Away_16_y,Away_17_x,Away_17_y,Away_18_x,Away_18_y,Away_19_x,Away_19_y,Away_20_x,Away_20_y,Away_21_x,Away_21_y,Away_22_x,Away_22_y,Away_23_x,Away_23_y,Away_24_x,Away_24_y,Away_26_x,Away_26_y,ball_x,ball_y,Away_15_vx,Away_15_vy,Away_15_speed,Away_16_vx,Away_16_vy,Away_16_speed,Away_17_vx,Away_17_vy,Away_17_speed,Away_18_vx,Away_18_vy,Away_18_speed,Away_19_vx,Away_19_vy,Away_19_speed,Away_20_vx,Away_20_vy,Away_20_speed,Away_21_vx,Away_21_vy,Away_21_speed,Away_22_vx,Away_22_vy,Away_22_speed,Away_23_vx,Away_23_vy,Away_23_speed,Away_24_vx,Away_24_vy,Away_24_speed,Away_25_vx,Away_25_vy,Away_25_speed,Away_26_vx,Away_26_vy,Away_26_speed
1,2121.08,-31.56468,2.13996,16.71196,-23.168279999999996,4.484859999999996,-10.587599999999997,2.302319999999996,4.851800000000002,3.6760800000000047,19.197760000000002,35.570420000000006,-18.090720000000005,19.653459999999995,-5.453600000000003,9.348139999999999,5.500520000000002,27.210200000000004,11.14384,41.66965999999999,-9.33776,42.79008,2.7499199999999986,,,41.60606,-9.44384,2.055642857144747,0.8135714285721881,2.2107840295965615,2.207071428573436,-0.5318571428576342,2.2702502750212084,1.2568571428582818,-0.7188571428578016,1.4479107256290233,0.49214285714329326,-1.398857142858418,1.4829045478260494,1.50292857142996,3.210571428574344,3.5449348638301386,2.9566428571455368,0.7431428571435481,3.0486059586035714,1.215214285715412,-0.7722857142864196,1.439851028647653,3.7175714285747956,-0.6532857142862994,3.774535673569162,1.6089285714300274,2.678714285716716,3.124765810819538,2.7370714285739357,0.8330000000007538,2.861022370607581,0.09842857142867768,-0.1748571428573007,0.20065693130741527,,,
1,2121.12,-31.56044,2.1331600000000006,16.791460000000004,-23.13904,4.573900000000002,-10.60868,2.351079999999998,4.825280000000001,3.6962199999999954,19.14744,35.63084,-17.96288,19.77218,-5.428439999999997,9.394779999999999,5.46924,27.36072,11.12276,41.73326,-9.23304,42.900319999999994,2.786640000000001,,,41.73538,-9.037879999999998,2.017785714287531,0.799000000000727,2.170221230378139,2.1957142857162943,-0.5124285714290511,2.2547160054684126,1.2417142857153955,-0.7261428571435165,1.4384497962495058,0.4959285714290358,-1.391571428572694,1.4773003041966424,1.5180714285728414,3.2227142857172217,3.562362731336472,2.96421428571699,0.7310000000006575,3.053019379507711,1.1925000000010775,-0.7625714285721186,1.4154756916588471,3.7137857142890818,-0.6508571428577352,3.7703871620917924,1.5483571428585532,2.576714285716634,3.006138112605155,2.6651428571453066,0.7552857142864006,2.770098005341646,0.09464285714292564,-0.1748571428573007,0.19882728891275134,,,
1,2121.16,-31.556199999999997,2.1263600000000014,16.8699,-23.107079999999996,4.660819999999995,-10.630439999999998,2.3998399999999993,4.798080000000001,3.716359999999998,19.09644,35.69338,-17.831639999999997,19.889840000000003,-5.403279999999999,9.442480000000005,5.437959999999999,27.510180000000005,11.101680000000002,41.793679999999995,-9.132399999999999,43.0042,2.813160000000001,,,41.8912,-8.331359999999997,1.9912857142843912,0.7965714285707081,2.1447015728833407,2.1919285714269794,-0.47842857142840556,2.2435339890888533,1.2227857142849146,-0.7358571428564551,1.427126706971786,0.49592857142821645,-1.3381428571422016,1.427084949846899,1.5218571428560033,3.2227142857118927,3.5639776276785677,2.9642142857122002,0.7042857142853647,3.0467334473115195,1.1849285714277,-0.7334285714281268,1.3935469811860643,3.725142857140026,-0.62414285714271,3.7770681238526294,1.5029285714277398,2.486857142855821,2.9057275749434677,2.619714285712642,0.7309999999996454,2.719791157196887,0.08707142857142429,-0.16514285714283078,0.18669118066680615,,,
1,2121.2,-31.55302,2.1188800000000017,16.949400000000004,-23.07512,4.748799999999995,-10.649480000000002,2.4486000000000008,4.770199999999999,3.7365000000000004,19.04544,35.753800000000005,-17.703120000000002,20.010679999999994,-5.369959999999999,9.49018,5.410759999999998,27.659639999999996,11.079240000000002,41.850919999999995,-9.040600000000001,43.10596,2.8390000000000004,,,42.047019999999996,-7.625520000000002,1.9609999999986285,0.8111428571421566,2.1221389527284407,2.1843571428555357,-0.4589999999997971,2.2320611836470374,1.2076428571420286,-0.7431428571421825,1.4179783413464426,0.49971428571391774,-1.3065714285707215,1.398872140441687,1.5294285714274058,3.2372857142833418,3.5803869275542666,2.960428571426499,0.6775714285710954,3.0369788223387757,1.173571428570558,-0.7261428571424247,1.3800555593656743,3.732714285711479,-0.57557142857123,3.776829147332731,1.44235714285624,2.3799999999985855,2.782947022050848,2.562928571426819,0.6702857142852969,2.6491292533605955,0.07949999999997096,-0.1384285714285218,0.15963307736098037,,,
1,2121.24,-31.549840000000003,2.1120799999999984,17.02572,-23.04316,4.835719999999999,-10.664440000000003,2.4962999999999957,4.73756,3.757699999999998,18.99308,35.816340000000004,-17.57188,20.129399999999997,-5.3414,9.535760000000003,5.383560000000001,27.80592,11.05068,41.90392,-8.952200000000003,43.203480000000006,2.860079999999999,,,42.20284,-6.9190000000000005,1.9344999999986054,0.8257142857135797,2.10335311624703,2.1805714285698343,-0.43957142857124576,2.224435837670139,1.1924999999991852,-0.767428571427929,1.4180983260133864,0.503499999999619,-1.2774285714278752,1.3730753821622026,1.5294285714273805,3.227571428569046,3.571605952735216,2.9566428571407597,0.6532857142853618,3.0279562759674734,1.173571428570558,-0.7188571428566973,1.3762359862295546,3.74028571428292,-0.5245714285711984,3.7768918978628605,1.381785714284791,2.29257142856992,2.676792019432338,2.5174999999982255,0.6265714285709831,2.5943010629247616,0.0681428571428417,-0.1141428571427881,0.1329362283815389,,,
1,2121.28,-31.547719999999998,2.108000000000002,17.103099999999998,-23.007800000000003,4.923699999999999,-10.679400000000001,2.5429399999999953,4.704240000000001,3.7778400000000003,18.946839999999998,35.87888,-17.440640000000002,20.24706,-5.317600000000003,9.583459999999999,5.3563600000000005,27.95856,11.033000000000001,41.95798,-8.863799999999998,43.30312,2.8852400000000014,,,42.35866,-6.213159999999997,1.91557142857001,0.8572857142850598,2.098654972564808,2.169214285712692,-0.40799999999976555,2.207250465475052,1.1849285714277844,-0.7771428571422172,1.4170415448366567,0.499714285713959,-1.2677142857135553,1.3626495798806242,1.5294285714274314,3.2324285714261753,3.575995836752445,2.9528571428550583,0.6459999999996184,3.022694378548656,1.169785714284857,-0.7285714285709857,1.3781200760002372,3.7364999999971804,-0.519714285714032,3.7724707008476788,1.3098571428561363,2.1905714285698377,2.552318341891885,2.460714285712503,0.5658571428566347,2.5249374451719526,0.060571428571388364,-0.0898571428570544,0.10836606517545927,,,
1,2121.32,-31.546660000000003,2.108000000000002,17.178359999999998,-22.97244,5.009559999999997,-10.695039999999999,2.589579999999995,4.670919999999998,3.797980000000003,18.893800000000002,35.939299999999996,-17.31212,20.36366,-5.293799999999998,9.629040000000003,5.327799999999998,28.108020000000003,11.015320000000001,42.007799999999996,-8.78016,43.39957999999999,2.905639999999999,,,42.510239999999996,-5.524319999999999,1.8966428571414276,0.8694285714278998,2.0864228162960536,2.1616428571412483,-0.37642857142831715,2.194173719471032,1.184928571427743,-0.7892857142850858,1.423737215275456,0.4997142857139162,-1.257999999999273,1.3536167727036852,1.518071428570302,3.2105714285690152,3.5513813875990796,2.9566428571407593,0.6532857142853363,3.0279562759674676,1.1546428571419691,-0.7382857142852772,1.370498421548413,3.736499999997168,-0.49057142857116687,3.768566382128513,1.2303571428561046,2.0909999999983135,2.426120297711963,2.4114999999981834,0.5221428571423068,2.4673802733376893,0.04921428571423373,-0.06557142857132071,0.0819857192640648,,,
1,2121.36,-31.545599999999997,2.108000000000002,17.253619999999998,-22.93708,5.0954199999999945,-10.710680000000004,2.6362199999999945,4.636919999999998,3.817059999999999,18.840079999999997,35.998659999999994,-17.187,20.481319999999993,-5.270679999999998,9.676739999999999,5.29924,28.257480000000005,10.996959999999998,42.05656,-8.69584,43.49498,2.9253600000000004,,,42.66606,-4.817799999999998,1.8587857142842497,0.8742857142850533,2.0541323817685497,2.154071428569846,-0.35457142857114443,2.1830585464755448,1.1811428571420417,-0.7989999999993773,1.4260082219176264,0.5034999999996175,-1.2531428571421193,1.350510744276375,1.5142857142845498,3.2008571428547206,3.5409811738345,2.9452857142836173,0.6289999999996025,3.0117020003251747,1.1357142857133802,-0.7601428571424341,1.366625077348618,3.7402857142829076,-0.4614285714282762,3.768640809496063,1.1546428571416985,2.0229999999982633,2.329319455880047,2.3736428571409673,0.4978571428565746,2.425292177851907,0.04542857142853245,-0.038857142857011744,0.05977986829232307,,,
1,2121.4,-31.543480000000002,2.108000000000002,17.32782,-22.899,5.181280000000004,-10.72292,2.682860000000006,4.607679999999999,3.8361400000000057,18.79248,36.05908,-17.0578,20.59898,-5.247559999999997,9.722320000000003,5.26524,28.406939999999995,10.977240000000002,42.10002,-8.619679999999999,43.58932,2.945080000000001,,,42.82506,-4.0942799999999995,1.8322857142842646,0.8912857142850723,2.037562554440685,2.1427142857126626,-0.3472857142854012,2.1706754427006927,1.177357142856342,-0.7917142857136468,1.4187957400689921,0.50728571428536,-1.2434285714278248,1.3429271790238848,1.4877857142845141,3.1571428571404008,3.490137153755098,2.9301428571407744,0.6071428571424553,2.9923836004483455,1.1243571428562,-0.7674285714281615,1.3612955582591262,3.751642857140062,-0.4104285714282193,3.77402646251648,1.075142857141616,1.9549999999981869,2.2311336049765256,2.350928571426633,0.49057142857085834,2.4015672954302407,0.03785714285709179,-0.014571428571263772,0.04056463725845084,,,
1,2121.44,-31.54242,2.108000000000002,17.400959999999998,-22.863640000000004,5.266079999999994,-10.735840000000001,2.731619999999996,4.577079999999999,3.8562799999999964,18.7442,36.11844000000001,-16.932679999999998,20.7177,-5.22036,9.765780000000005,5.23124,28.556399999999996,10.964319999999999,42.138180000000006,-8.546919999999998,43.67942000000001,2.95936,,,42.98087999999999,-3.3877599999999983,1.7982142857159422,0.8840000000008219,2.003754130963764,2.127571428573347,-0.3400000000003034,2.1545672845566557,1.1811428571439355,-0.767428571429269,1.4085613445030032,0.511071428571879,-1.2604285714297083,1.3601008009625009,1.472642857144172,3.1231428571457163,3.452926047693182,2.9225714285740727,0.6022857142862712,2.9839858975455664,1.1054285714295924,-0.7747142857149965,1.349872049871308,3.7440714285748187,-0.37885714285749506,3.76319061395572,0.9842857142865991,1.88942857143029,2.13043626844029,2.290357142859229,0.43228571428610985,2.3307953107517063,0.03785714285716518,0.0,0.03785714285716518,,,
1,2121.48,-31.5403,2.108000000000002,17.46986,-22.830320000000004,5.3519400000000035,-10.748760000000003,2.779320000000002,4.546479999999998,3.877479999999994,18.69456,36.177800000000005,-16.806880000000003,20.835359999999994,-5.19384,9.80818,5.197920000000001,28.706919999999993,10.950040000000001,42.17421999999999,-8.474159999999998,43.77058,2.9784000000000006,,,43.136700000000005,-2.681920000000002,1.7717142857159063,0.8888571428579503,1.9821802467534133,2.1200000000019448,-0.33271428571457917,2.1459493926760733,1.1811428571439355,-0.7431428571435195,1.3954783248426228,0.5148571428575788,-1.2507142857154263,1.3525398707779812,1.4499285714298882,3.077000000002788,3.4015028828836638,2.90742857143123,0.5804285714290984,2.9647998624706298,1.094071428572406,-0.7820000000007111,1.344810875483827,3.7402857142891044,-0.3472857142860403,3.756373862099235,0.8820714285722582,1.8117142857159383,2.0150331655262446,2.22978571428778,0.37157142857177405,2.26053304735249,0.03785714285719056,0.0,0.03785714285719056,,,
